,idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
692,127346,2018-06-12 13:30:00,2018-06-12 13:45:00,2018-06-12 14:00:00,19,2,18,28,1,900.0,77.0,18.0,14.0,-53.0,-58.0,18.0,14.0,-53.0,-58.0,900.0,97.0,18.0,14.0,-52.0,-58.0,18.0,14.0,-52.0,-58.0,322.0,66.0,18.0,-99.0,-52.0,-58.0,18.0,14.0,-52.0,-97.0,-85.0,23.0,-45,-86,5.0
701,127346,2018-09-17 16:45:00,2018-09-17 17:00:00,2018-09-17 17:15:00,19,2,18,28,1,0.0,0.0,18.0,14.0,-57.0,-78.0,18.0,14.0,-57.0,-82.0,22.0,0.0,18.0,15.0,-68.0,-89.0,18.0,14.0,-70.0,-94.0,41.0,0.0,18.0,14.0,-67.0,-97.0,18.0,14.0,-67.0,-97.0,-85.0,23.0,-45,-86,1.0
697,127346,2018-06-22 15:00:00,2018-06-22 15:15:00,2018-06-22 15:30:00,19,2,18,28,1,0.0,0.0,14.0,14.0,-57.0,-58.0,14.0,14.0,-56.0,-58.0,0.0,0.0,15.0,14.0,-57.0,-66.0,15.0,14.0,-57.0,-66.0,11.0,0.0,18.0,14.0,-60.0,-96.0,18.0,14.0,-60.0,-92.0,-85.0,23.0,-45,-86,1.0
680,127346,2018-06-07 10:45:00,2018-06-07 11:00:00,2018-06-07 11:15:00,19,2,18,28,1,836.0,170.0,23.0,19.0,-47.0,-56.0,23.0,19.0,-48.0,-56.0,510.0,188.0,23.0,19.0,-45.0,-56.0,23.0,19.0,-45.0,-56.0,689.0,204.0,23.0,19.0,-46.0,-55.0,23.0,19.0,-47.0,-56.0,-85.0,23.0,-45,-86,4.0
683,127346,2018-06-07 12:00:00,2018-06-07 12:15:00,2018-06-07 12:30:00,19,2,18,28,1,514.0,135.0,23.0,19.0,-45.0,-55.0,23.0,19.0,-45.0,-55.0,295.0,102.0,23.0,19.0,-46.0,-54.0,23.0,19.0,-47.0,-53.0,522.0,163.0,23.0,19.0,-46.0,-53.0,23.0,19.0,-46.0,-54.0,-85.0,23.0,-45,-86,4.0
687,127346,2018-06-07 13:45:00,2018-06-07 14:00:00,2018-06-07 14:15:00,19,2,18,28,1,845.0,40.0,23.0,19.0,-49.0,-53.0,23.0,19.0,-49.0,-53.0,785.0,48.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,820.0,59.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,-85.0,23.0,-45,-86,4.0
695,127346,2018-06-12 14:15:00,2018-06-12 14:30:00,2018-06-12 14:45:00,19,2,18,28,1,419.0,79.0,18.0,14.0,-52.0,-57.0,18.0,14.0,-52.0,-97.0,407.0,53.0,18.0,-99.0,-52.0,-62.0,18.0,14.0,-52.0,-97.0,30.0,5.0,18.0,14.0,-52.0,-58.0,18.0,14.0,-52.0,-97.0,-85.0,23.0,-45,-86,5.0
689,127346,2018-06-07 16:30:00,2018-06-07 16:45:00,2018-06-07 17:00:00,19,2,18,28,1,900.0,83.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,900.0,53.0,23.0,19.0,-49.0,-60.0,23.0,19.0,-49.0,-59.0,857.0,128.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,-85.0,23.0,-45,-86,4.0
681,127346,2018-06-07 11:30:00,2018-06-07 11:45:00,2018-06-07 12:00:00,19,2,18,28,1,900.0,222.0,23.0,19.0,-47.0,-55.0,23.0,19.0,-48.0,-55.0,900.0,208.0,23.0,19.0,-48.0,-56.0,23.0,19.0,-47.0,-55.0,514.0,135.0,23.0,19.0,-45.0,-55.0,23.0,19.0,-45.0,-55.0,-85.0,23.0,-45,-86,4.0
700,127346,2018-09-17 16:30:00,2018-09-17 16:45:00,2018-09-17 17:00:00,19,2,18,28,1,0.0,0.0,14.0,14.0,-56.0,-58.0,14.0,14.0,-57.0,-58.0,0.0,0.0,18.0,14.0,-57.0,-78.0,18.0,14.0,-57.0,-82.0,22.0,0.0,18.0,15.0,-68.0,-89.0,18.0,14.0,-70.0,-94.0,-85.0,23.0,-45,-86,1.0
676,127346,2018-03-07 21:00:00,2018-03-07 21:15:00,2018-03-07 21:30:00,19,2,18,28,1,673.0,26.0,23.0,19.0,-51.0,-53.0,23.0,19.0,-50.0,-53.0,539.0,36.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-49.0,-53.0,640.0,46.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-52.0,-53.0,-85.0,23.0,-45,-86,4.0
678,127346,2018-06-07 10:15:00,2018-06-07 10:30:00,2018-06-07 10:45:00,19,2,18,28,1,900.0,85.0,23.0,19.0,-48.0,-56.0,23.0,19.0,-48.0,-55.0,900.0,128.0,23.0,19.0,-48.0,-56.0,23.0,19.0,-48.0,-56.0,836.0,170.0,23.0,19.0,-47.0,-56.0,23.0,19.0,-48.0,-56.0,-85.0,23.0,-45,-86,4.0
691,127346,2018-06-07 22:45:00,2018-06-07 23:00:00,2018-06-07 23:15:00,19,2,18,28,1,900.0,151.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-50.0,-54.0,900.0,155.0,23.0,19.0,-49.0,-54.0,23.0,19.0,-49.0,-54.0,860.0,184.0,23.0,19.0,-48.0,-53.0,23.0,19.0,-49.0,-53.0,-85.0,23.0,-45,-86,4.0
686,127346,2018-06-07 13:30:00,2018-06-07 13:45:00,2018-06-07 14:00:00,19,2,18,28,1,860.0,80.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,845.0,40.0,23.0,19.0,-49.0,-53.0,23.0,19.0,-49.0,-53.0,785.0,48.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,-85.0,23.0,-45,-86,4.0
673,127346,2018-03-07 20:15:00,2018-03-07 20:30:00,2018-03-07 20:45:00,19,2,18,28,1,498.0,58.0,23.0,19.0,-50.0,-58.0,23.0,19.0,-51.0,-57.0,478.0,23.0,20.0,19.0,-53.0,-58.0,23.0,19.0,-52.0,-58.0,771.0,70.0,23.0,19.0,-50.0,-55.0,23.0,19.0,-50.0,-55.0,-85.0,23.0,-45,-86,4.0
685,127346,2018-06-07 12:30:00,2018-06-07 12:45:00,2018-06-07 13:00:00,19,2,18,28,1,522.0,163.0,23.0,19.0,-46.0,-53.0,23.0,19.0,-46.0,-54.0,791.0,108.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,843.0,197.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,-85.0,23.0,-45,-86,4.0
696,127346,2018-06-12 14:30:00,2018-06-12 14:45:00,2018-06-12 15:00:00,19,2,18,28,1,407.0,53.0,18.0,-99.0,-52.0,-62.0,18.0,14.0,-52.0,-97.0,30.0,5.0,18.0,14.0,-52.0,-58.0,18.0,14.0,-52.0,-97.0,1.0,0.0,14.0,-99.0,-53.0,-75.0,18.0,14.0,-55.0,-97.0,-85.0,23.0,-45,-86,5.0
684,127346,2018-06-07 12:15:00,2018-06-07 12:30:00,2018-06-07 12:45:00,19,2,18,28,1,295.0,102.0,23.0,19.0,-46.0,-54.0,23.0,19.0,-47.0,-53.0,522.0,163.0,23.0,19.0,-46.0,-53.0,23.0,19.0,-46.0,-54.0,791.0,108.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,-85.0,23.0,-45,-86,4.0
688,127346,2018-06-07 14:45:00,2018-06-07 15:00:00,2018-06-07 15:15:00,19,2,18,28,1,844.0,25.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-50.0,-53.0,867.0,69.0,23.0,19.0,-47.0,-53.0,23.0,19.0,-47.0,-53.0,740.0,68.0,23.0,19.0,-47.0,-54.0,23.0,19.0,-47.0,-54.0,-85.0,23.0,-45,-86,4.0
679,127346,2018-06-07 10:30:00,2018-06-07 10:45:00,2018-06-07 11:00:00,19,2,18,28,1,900.0,128.0,23.0,19.0,-48.0,-56.0,23.0,19.0,-48.0,-56.0,836.0,170.0,23.0,19.0,-47.0,-56.0,23.0,19.0,-48.0,-56.0,510.0,188.0,23.0,19.0,-45.0,-56.0,23.0,19.0,-45.0,-56.0,-85.0,23.0,-45,-86,4.0
672,127346,2018-03-07 19:45:00,2018-03-07 20:00:00,2018-03-07 20:15:00,19,2,18,28,1,401.0,13.0,23.0,-6.0,-52.0,-97.0,23.0,-6.0,-52.0,-98.0,422.0,29.0,23.0,19.0,-53.0,-57.0,23.0,19.0,-54.0,-57.0,498.0,58.0,23.0,19.0,-50.0,-58.0,23.0,19.0,-51.0,-57.0,-85.0,23.0,-45,-86,4.0
675,127346,2018-03-07 20:45:00,2018-03-07 21:00:00,2018-03-07 21:15:00,19,2,18,28,1,771.0,70.0,23.0,19.0,-50.0,-55.0,23.0,19.0,-50.0,-55.0,673.0,26.0,23.0,19.0,-51.0,-53.0,23.0,19.0,-50.0,-53.0,539.0,36.0,23.0,19.0,-50.0,-53.0,23.0,19.0,-49.0,-53.0,-85.0,23.0,-45,-86,4.0
674,127346,2018-03-07 20:30:00,2018-03-07 20:45:00,2018-03-07 21:00:00,19,2,18,28,1,478.0,23.0,20.0,19.0,-53.0,-58.0,23.0,19.0,-52.0,-58.0,771.0,70.0,23.0,19.0,-50.0,-55.0,23.0,19.0,-50.0,-55.0,673.0,26.0,23.0,19.0,-51.0,-53.0,23.0,19.0,-50.0,-53.0,-85.0,23.0,-45,-86,4.0
682,127346,2018-06-07 11:45:00,2018-06-07 12:00:00,2018-06-07 12:15:00,19,2,18,28,1,900.0,208.0,23.0,19.0,-48.0,-56.0,23.0,19.0,-47.0,-55.0,514.0,135.0,23.0,19.0,-45.0,-55.0,23.0,19.0,-45.0,-55.0,295.0,102.0,23.0,19.0,-46.0,-54.0,23.0,19.0,-47.0,-53.0,-85.0,23.0,-45,-86,4.0
693,127346,2018-06-12 13:45:00,2018-06-12 14:00:00,2018-06-12 14:15:00,19,2,18,28,1,900.0,97.0,18.0,14.0,-52.0,-58.0,18.0,14.0,-52.0,-58.0,322.0,66.0,18.0,-99.0,-52.0,-58.0,18.0,14.0,-52.0,-97.0,419.0,79.0,18.0,14.0,-52.0,-57.0,18.0,14.0,-52.0,-97.0,-85.0,23.0,-45,-86,5.0
677,127346,2018-03-13 06:15:00,2018-03-13 06:30:00,2018-03-13 06:45:00,19,2,18,28,1,0.0,0.0,19.0,19.0,-54.0,-55.0,19.0,19.0,-54.0,-55.0,0.0,0.0,19.0,19.0,-54.0,-55.0,19.0,19.0,-54.0,-55.0,218.0,16.0,23.0,19.0,-52.0,-55.0,23.0,19.0,-51.0,-71.0,-85.0,23.0,-45,-86,4.0
1056,133390,2018-11-28 09:30:00,2018-11-28 09:45:00,2018-11-28 10:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-48.0,12.0,12.0,-39.0,-44.0,0.0,0.0,17.0,17.0,-43.0,-46.0,12.0,12.0,-39.0,-41.0,14.0,9.0,17.0,17.0,-44.0,-69.0,12.0,12.0,-39.0,-63.0,-64.5,18.0,-36,-84,3.0
1040,133390,2018-06-15 18:00:00,2018-06-15 18:15:00,2018-06-15 18:30:00,19,9,18,56,0,18.0,2.0,17.0,17.0,-43.0,-75.0,12.0,12.0,-39.0,-68.0,57.0,1.0,17.0,17.0,-57.0,-84.0,12.0,12.0,-52.0,-77.0,9.0,0.0,17.0,17.0,-69.0,-94.0,12.0,12.0,-63.0,-91.0,-64.5,18.0,-36,-84,3.0
1058,133390,2018-11-28 15:00:00,2018-11-28 15:15:00,2018-11-28 15:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-41.0,-47.0,12.0,12.0,-38.0,-42.0,0.0,0.0,17.0,17.0,-41.0,-43.0,12.0,12.0,-38.0,-39.0,1.0,0.0,17.0,17.0,-42.0,-94.0,12.0,-99.0,-38.0,-39.0,-64.5,18.0,-36,-84,5.0
1055,133390,2018-11-28 03:30:00,2018-11-28 03:45:00,2018-11-28 04:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-44.0,12.0,12.0,-39.0,-39.0,0.0,0.0,17.0,17.0,-43.0,-56.0,12.0,12.0,-39.0,-52.0,8.0,0.0,17.0,17.0,-43.0,-91.0,12.0,12.0,-39.0,-82.0,-64.5,18.0,-36,-84,3.0
1039,133390,2018-06-15 17:45:00,2018-06-15 18:00:00,2018-06-15 18:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-53.0,12.0,12.0,-38.0,-48.0,18.0,2.0,17.0,17.0,-43.0,-75.0,12.0,12.0,-39.0,-68.0,57.0,1.0,17.0,17.0,-57.0,-84.0,12.0,12.0,-52.0,-77.0,-64.5,18.0,-36,-84,3.0
1052,133390,2018-09-13 18:00:00,2018-09-13 18:15:00,2018-09-13 18:30:00,19,9,18,56,0,39.0,0.0,17.0,17.0,-66.0,-84.0,12.0,12.0,-60.0,-77.0,10.0,0.0,17.0,17.0,-52.0,-68.0,12.0,12.0,-48.0,-62.0,42.0,0.0,17.0,17.0,-49.0,-68.0,12.0,12.0,-45.0,-62.0,-64.5,18.0,-36,-84,3.0
1045,133390,2018-08-24 14:15:00,2018-08-24 14:30:00,2018-08-24 14:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-56.0,12.0,12.0,-43.0,-51.0,0.0,0.0,17.0,17.0,-48.0,-61.0,12.0,12.0,-44.0,-55.0,4.0,0.0,17.0,17.0,-58.0,-94.0,12.0,12.0,-52.0,-91.0,-64.5,18.0,-36,-84,3.0
1057,133390,2018-11-28 14:00:00,2018-11-28 14:15:00,2018-11-28 14:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-45.0,12.0,12.0,-39.0,-41.0,0.0,0.0,17.0,17.0,-43.0,-47.0,12.0,12.0,-39.0,-43.0,1.0,0.0,17.0,17.0,-42.0,-94.0,12.0,-99.0,-38.0,-41.0,-64.5,18.0,-36,-84,5.0
1041,133390,2018-06-15 18:15:00,2018-06-15 18:30:00,2018-06-15 18:45:00,19,9,18,56,0,57.0,1.0,17.0,17.0,-57.0,-84.0,12.0,12.0,-52.0,-77.0,9.0,0.0,17.0,17.0,-69.0,-94.0,12.0,12.0,-63.0,-91.0,17.0,0.0,17.0,17.0,-43.0,-88.0,12.0,12.0,-39.0,-79.0,-64.5,18.0,-36,-84,3.0
1038,133390,2018-06-15 17:30:00,2018-06-15 17:45:00,2018-06-15 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-53.0,12.0,12.0,-38.0,-49.0,0.0,0.0,17.0,17.0,-42.0,-53.0,12.0,12.0,-38.0,-48.0,18.0,2.0,17.0,17.0,-43.0,-75.0,12.0,12.0,-39.0,-68.0,-64.5,18.0,-36,-84,3.0
1049,133390,2018-08-24 18:30:00,2018-08-24 18:45:00,2018-08-24 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-48.0,12.0,12.0,-39.0,-43.0,6.0,0.0,17.0,17.0,-48.0,-67.0,12.0,12.0,-43.0,-61.0,94.0,9.0,17.0,17.0,-57.0,-76.0,12.0,12.0,-51.0,-68.0,-64.5,18.0,-36,-84,3.0
1037,133390,2018-06-15 14:00:00,2018-06-15 14:15:00,2018-06-15 14:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-59.0,12.0,12.0,-39.0,-53.0,20.0,4.0,17.0,17.0,-49.0,-73.0,12.0,12.0,-44.0,-66.0,17.0,2.0,17.0,17.0,-47.0,-87.0,12.0,12.0,-42.0,-79.0,-64.5,18.0,-36,-84,3.0
1044,133390,2018-06-15 19:45:00,2018-06-15 20:00:00,2018-06-15 20:15:00,19,9,18,56,0,11.0,0.0,17.0,17.0,-47.0,-94.0,12.0,12.0,-43.0,-91.0,19.0,0.0,17.0,17.0,-48.0,-78.0,12.0,12.0,-43.0,-71.0,26.0,4.0,17.0,17.0,-61.0,-94.0,12.0,12.0,-55.0,-94.0,-64.5,18.0,-36,-84,3.0
1051,133390,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-45.0,12.0,12.0,-38.0,-41.0,24.0,1.0,17.0,17.0,-43.0,-68.0,12.0,12.0,-39.0,-62.0,39.0,0.0,17.0,17.0,-66.0,-84.0,12.0,12.0,-60.0,-77.0,-64.5,18.0,-36,-84,3.0
1043,133390,2018-06-15 19:30:00,2018-06-15 19:45:00,2018-06-15 20:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-58.0,12.0,12.0,-38.0,-52.0,11.0,0.0,17.0,17.0,-47.0,-94.0,12.0,12.0,-43.0,-91.0,19.0,0.0,17.0,17.0,-48.0,-78.0,12.0,12.0,-43.0,-71.0,-64.5,18.0,-36,-84,3.0
1046,133390,2018-08-24 14:30:00,2018-08-24 14:45:00,2018-08-24 15:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-61.0,12.0,12.0,-44.0,-55.0,4.0,0.0,17.0,17.0,-58.0,-94.0,12.0,12.0,-52.0,-91.0,90.0,19.0,17.0,17.0,-49.0,-77.0,12.0,12.0,-44.0,-69.0,-64.5,18.0,-36,-84,3.0
2469,160271,2019-06-20 06:00:00,2019-06-20 06:15:00,2019-06-20 06:30:00,19,9,7,28,0,0.0,0.0,25.0,25.0,-34.0,-44.0,25.0,25.0,-37.0,-47.0,0.0,0.0,25.0,25.0,-40.0,-52.0,25.0,25.0,-43.0,-55.0,18.0,6.0,25.0,25.0,-43.0,-65.0,25.0,25.0,-45.0,-66.0,-68.5,24.0,-48,-87,2.0
2470,160271,2019-06-20 06:00:00,2019-06-20 06:15:00,2019-06-20 06:30:00,19,9,7,28,0,0.0,0.0,25.0,25.0,-34.0,-43.0,25.0,25.0,-35.0,-45.0,0.0,0.0,25.0,25.0,-39.0,-51.0,25.0,25.0,-41.0,-53.0,21.0,5.0,25.0,25.0,-43.0,-64.0,25.0,25.0,-44.0,-63.0,-68.5,24.0,-48,-87,2.0
1795,164977,2019-05-27 19:00:00,2019-05-27 19:15:00,2019-05-27 19:30:00,19,5,38,28,1,0.0,0.0,8.0,8.0,-42.0,-54.0,8.0,8.0,-43.0,-54.0,0.0,0.0,9.0,8.0,-52.0,-68.0,9.0,8.0,-52.0,-67.0,32.0,0.0,10.0,8.0,-62.0,-82.0,10.0,8.0,-62.0,-81.0,-76.0,17.0,-41,-84,0.0
2401,167203,2019-06-06 15:30:00,2019-06-06 15:45:00,2019-06-06 16:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-46.0,-49.0,19.0,19.0,-45.0,-48.0,0.0,0.0,19.0,19.0,-47.0,-69.0,19.0,19.0,-46.0,-67.0,10.0,2.0,19.0,19.0,-48.0,-86.0,19.0,19.0,-46.0,-84.0,-71.0,19.0,-42,-84,0.0
2407,170782,2019-06-12 04:15:00,2019-06-12 04:30:00,2019-06-12 04:45:00,19,2,18,28,1,0.0,0.0,22.0,18.0,-56.0,-79.0,22.0,18.0,-55.0,-81.0,0.0,0.0,20.0,18.0,-61.0,-75.0,22.0,18.0,-60.0,-76.0,6.0,0.0,22.0,18.0,-64.0,-87.0,22.0,18.0,-65.0,-97.0,-85.0,23.0,-54,-86,0.0
2452,170817,2019-06-20 02:45:00,2019-06-20 03:00:00,2019-06-20 03:15:00,19,9,11,40,0,0.0,0.0,23.0,23.0,-43.0,-48.0,23.0,23.0,-41.0,-47.0,2.0,0.0,23.0,23.0,-46.0,-70.0,23.0,23.0,-44.0,-66.0,145.0,81.0,23.0,23.0,-61.0,-94.0,23.0,23.0,-58.0,-89.0,-66.5,23.0,-43,-85,0.0
2454,170817,2019-06-20 03:15:00,2019-06-20 03:30:00,2019-06-20 03:45:00,19,9,11,40,0,145.0,81.0,23.0,23.0,-61.0,-94.0,23.0,23.0,-58.0,-89.0,80.0,37.0,23.0,23.0,-61.0,-90.0,23.0,23.0,-59.0,-76.0,7.0,6.0,23.0,23.0,-51.0,-87.0,23.0,23.0,-49.0,-79.0,-66.5,23.0,-43,-85,0.0
2461,170817,2019-06-20 06:00:00,2019-06-20 06:15:00,2019-06-20 06:30:00,19,9,11,40,0,17.0,8.0,23.0,23.0,-68.0,-87.0,23.0,23.0,-67.0,-84.0,21.0,5.0,23.0,23.0,-57.0,-85.0,23.0,23.0,-56.0,-78.0,72.0,17.0,23.0,23.0,-43.0,-87.0,23.0,23.0,-42.0,-82.0,-66.5,23.0,-43,-85,0.0
2453,170817,2019-06-20 03:00:00,2019-06-20 03:15:00,2019-06-20 03:30:00,19,9,11,40,0,2.0,0.0,23.0,23.0,-46.0,-70.0,23.0,23.0,-44.0,-66.0,145.0,81.0,23.0,23.0,-61.0,-94.0,23.0,23.0,-58.0,-89.0,80.0,37.0,23.0,23.0,-61.0,-90.0,23.0,23.0,-59.0,-76.0,-66.5,23.0,-43,-85,0.0
2455,170817,2019-06-20 05:30:00,2019-06-20 05:45:00,2019-06-20 06:00:00,19,9,11,40,0,46.0,24.0,23.0,23.0,-60.0,-74.0,23.0,23.0,-57.0,-73.0,106.0,56.0,23.0,23.0,-59.0,-89.0,23.0,23.0,-57.0,-80.0,12.0,0.0,23.0,23.0,-69.0,-89.0,23.0,23.0,-67.0,-85.0,-66.5,23.0,-43,-85,0.0
2456,170817,2019-06-20 05:45:00,2019-06-20 06:00:00,2019-06-20 06:15:00,19,9,11,40,0,106.0,56.0,23.0,23.0,-59.0,-89.0,23.0,23.0,-57.0,-80.0,12.0,0.0,23.0,23.0,-69.0,-89.0,23.0,23.0,-67.0,-85.0,8.0,0.0,23.0,23.0,-58.0,-88.0,23.0,23.0,-56.0,-79.0,-66.5,23.0,-43,-85,0.0
2459,170817,2019-06-20 03:00:00,2019-06-20 03:15:00,2019-06-20 03:30:00,19,9,11,40,0,0.0,0.0,23.0,23.0,-45.0,-68.0,23.0,23.0,-44.0,-65.0,235.0,152.0,23.0,23.0,-60.0,-91.0,23.0,23.0,-58.0,-92.0,100.0,50.0,23.0,23.0,-60.0,-88.0,23.0,23.0,-58.0,-79.0,-66.5,23.0,-43,-85,0.0
2162,187548,2019-06-05 19:15:00,2019-06-05 19:30:00,2019-06-05 19:45:00,19,9,11,40,0,20.0,16.0,20.0,20.0,-35.0,-64.0,20.0,20.0,-37.0,-78.0,9.0,7.0,20.0,20.0,-34.0,-68.0,20.0,20.0,-35.0,-71.0,4.0,0.0,20.0,20.0,-35.0,-56.0,20.0,20.0,-35.0,-74.0,-66.5,23.0,-43,-85,3.0
2161,187548,2019-06-05 03:15:00,2019-06-05 03:30:00,2019-06-05 03:45:00,19,9,11,40,0,0.0,0.0,20.0,20.0,-34.0,-44.0,20.0,20.0,-35.0,-39.0,0.0,0.0,20.0,20.0,-35.0,-45.0,20.0,20.0,-35.0,-37.0,43.0,38.0,20.0,20.0,-37.0,-80.0,20.0,20.0,-35.0,-38.0,-66.5,23.0,-43,-85,5.0
2163,187548,2019-06-05 19:00:00,2019-06-05 19:15:00,2019-06-05 19:30:00,19,9,11,40,0,0.0,0.0,20.0,20.0,-37.0,-63.0,20.0,20.0,-37.0,-55.0,0.0,0.0,20.0,20.0,-36.0,-47.0,20.0,20.0,-37.0,-57.0,4.0,2.0,20.0,20.0,-36.0,-79.0,20.0,20.0,-35.0,-65.0,-66.5,23.0,-43,-85,3.0
2164,187548,2019-06-05 19:15:00,2019-06-05 19:30:00,2019-06-05 19:45:00,19,9,11,40,0,0.0,0.0,20.0,20.0,-36.0,-47.0,20.0,20.0,-37.0,-57.0,4.0,2.0,20.0,20.0,-36.0,-79.0,20.0,20.0,-35.0,-65.0,7.0,5.0,20.0,20.0,-37.0,-50.0,20.0,20.0,-36.0,-79.0,-66.5,23.0,-43,-85,3.0
1940,194678,2019-05-27 15:00:00,2019-05-27 15:15:00,2019-05-27 15:30:00,19,8,18,56,0,61.0,4.0,17.0,17.0,-65.0,-94.0,17.0,17.0,-66.0,-94.0,0.0,0.0,17.0,17.0,-81.0,-94.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-74.0,-94.0,17.0,17.0,-75.0,-94.0,-68.0,19.0,-45,-84,0.0
1941,194678,2019-05-27 15:15:00,2019-05-27 15:30:00,2019-05-27 15:45:00,19,8,18,56,0,0.0,0.0,17.0,17.0,-81.0,-94.0,17.0,17.0,-82.0,-94.0,0.0,0.0,17.0,17.0,-74.0,-94.0,17.0,17.0,-75.0,-94.0,13.0,0.0,17.0,17.0,-64.0,-88.0,17.0,17.0,-63.0,-89.0,-68.0,19.0,-45,-84,0.0
1938,194678,2019-05-27 14:30:00,2019-05-27 14:45:00,2019-05-27 15:00:00,19,8,18,56,0,92.0,6.0,17.0,17.0,-52.0,-74.0,17.0,17.0,-51.0,-74.0,39.0,0.0,17.0,17.0,-60.0,-71.0,17.0,17.0,-60.0,-71.0,61.0,4.0,17.0,17.0,-65.0,-94.0,17.0,17.0,-66.0,-94.0,-68.0,19.0,-45,-84,0.0
1945,194678,2019-05-27 15:15:00,2019-05-27 15:30:00,2019-05-27 15:45:00,19,8,18,56,0,0.0,0.0,17.0,17.0,-80.0,-94.0,17.0,17.0,-81.0,-94.0,0.0,0.0,17.0,17.0,-73.0,-94.0,17.0,17.0,-74.0,-94.0,21.0,0.0,17.0,17.0,-62.0,-85.0,17.0,17.0,-62.0,-88.0,-68.0,19.0,-45,-84,0.0
1942,194678,2019-05-27 14:30:00,2019-05-27 14:45:00,2019-05-27 15:00:00,19,8,18,56,0,100.0,10.0,17.0,17.0,-51.0,-72.0,17.0,17.0,-50.0,-73.0,20.0,0.0,17.0,17.0,-59.0,-70.0,17.0,17.0,-59.0,-70.0,38.0,1.0,17.0,17.0,-64.0,-94.0,17.0,17.0,-64.0,-94.0,-68.0,19.0,-45,-84,0.0
1939,194678,2019-05-27 14:45:00,2019-05-27 15:00:00,2019-05-27 15:15:00,19,8,18,56,0,39.0,0.0,17.0,17.0,-60.0,-71.0,17.0,17.0,-60.0,-71.0,61.0,4.0,17.0,17.0,-65.0,-94.0,17.0,17.0,-66.0,-94.0,0.0,0.0,17.0,17.0,-81.0,-94.0,17.0,17.0,-82.0,-94.0,-68.0,19.0,-45,-84,0.0
2511,206728,2019-06-22 05:30:00,2019-06-22 05:45:00,2019-06-22 06:00:00,19,2,18,56,1,0.0,0.0,17.0,17.0,-55.0,-68.0,17.0,17.0,-55.0,-74.0,0.0,0.0,17.0,17.0,-50.0,-67.0,17.0,17.0,-51.0,-69.0,18.0,0.0,17.0,17.0,-47.0,-71.0,17.0,17.0,-48.0,-93.0,-82.5,23.0,-56,-84,0.0
2276,224345,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,11,40,1,44.0,17.0,24.0,23.0,-63.0,-82.0,24.0,23.0,-62.0,-94.0,0.0,0.0,24.0,22.0,-62.0,-71.0,24.0,23.0,-61.0,-73.0,26.0,26.0,23.0,23.0,-67.0,-95.0,23.0,23.0,-67.0,-94.0,-84.0,28.0,-52,-85,1.0
